SP500_Close,SP500_Open,SP500_High,SP500_Low,Daily Return,Monthly Return,Annual Return
2815.62,2811.35,2816.76,2805.89,0.0021604883344306103,,
2804.49,2809.37,2812.05,2799.77,-0.003952948196134454,,
2801.83,2804.55,2809.7,2800.01,-0.0009484790461010695,,
2806.98,2799.17,2808.61,2795.14,0.00183808439484201,,
2820.4,2820.68,2829.99,2811.12,0.004780938945058377,,
2846.07,2817.73,2848.03,2817.73,0.009101545880016992,,
2837.44,2835.49,2845.57,2835.26,-0.003032251490652005,,
2818.82,2842.35,2843.17,2808.34,-0.006562253298748155,,
2802.6,2819.0,2821.74,2798.11,-0.005754180827438504,,
2816.29,2809.73,2824.46,2808.06,0.00488474987511589,0.03602158646541875,
2813.36,2821.17,2825.83,2805.85,-0.0010403758135703045,,
2827.22,2800.48,2829.91,2796.34,0.004926493587738445,,
2840.35,2829.62,2840.38,2827.37,0.0046441380578801095,,
2850.4,2840.29,2853.29,2835.98,0.0035382963367192044,,
2858.45,2855.92,2863.43,2855.92,0.002824165029469361,,
2857.7,2856.79,2862.44,2853.09,-0.00026237996116773576,,
2853.58,2857.19,2862.48,2851.98,-0.001441718864821362,,
2833.28,2839.64,2842.2,2825.81,-0.0071138709971333425,,
2821.93,2835.46,2843.4,2819.88,-0.004005957759204981,,
2839.96,2827.88,2843.11,2826.58,0.00638924424064391,,
2818.37,2827.95,2827.95,2802.49,-0.00760221974957398,,
2840.69,2831.44,2850.49,2831.44,0.007919471183698512,,
2850.13,2838.32,2855.63,2833.73,0.0033231362802699227,,
2857.05,2853.93,2859.76,2850.62,0.002427959426412052,,
2862.96,2861.51,2873.23,2861.32,0.0020685672284348477,,
2861.82,2860.99,2867.54,2856.05,-0.0003981892866123937,,
2856.98,2860.29,2868.78,2854.03,-0.001691231454109654,,
2874.69,2862.35,2876.16,2862.35,0.0061988533346399866,,
2896.74,2884.69,2898.25,2884.69,0.007670392285776817,,
2897.52,2901.45,2903.77,2893.5,0.0002692682118519141,,
2914.04,2900.62,2916.5,2898.4,0.005701427427593275,,
2901.13,2908.94,2912.46,2895.22,-0.004430275493816138,,
2901.52,2898.37,2906.32,2891.73,0.00013443037712890238,0.030263218631604083,
2896.72,2896.96,2900.18,2885.13,-0.001654305329620409,,
2888.6,2891.59,2894.21,2876.92,-0.002803170482476691,,
2878.05,2888.64,2892.05,2867.29,-0.0036522883057535926,,
2871.68,2868.26,2883.81,2864.12,-0.0022133041469051262,,
2877.13,2881.39,2886.93,2875.94,0.001897843770893859,,
2887.89,2871.57,2892.52,2866.78,0.0037398379635260603,,
2888.92,2888.29,2894.65,2879.2,0.00035666178420923345,,
2904.18,2896.85,2906.76,2896.39,0.005282250806529776,,
2904.98,2906.38,2908.3,2895.77,0.00027546501938591206,,
2888.8,2903.83,2904.65,2886.16,-0.005569745746958565,,
2904.31,2890.74,2911.17,2890.43,0.005369011354195541,,
2907.95,2906.6,2912.36,2903.82,0.00125330973621951,,
2930.75,2919.73,2934.8,2919.73,0.007840574975498171,,
2929.67,2936.76,2940.91,2927.11,-0.00036850635502849727,,
2919.37,2921.83,2923.79,2912.63,-0.0035157543341060027,,
2915.56,2921.75,2923.95,2913.7,-0.0013050760951849316,,
2905.97,2916.98,2931.15,2903.28,-0.00328924803468289,,
2914.0,2911.65,2927.22,2909.27,0.0027632769780832067,,
2913.98,2910.03,2920.53,2907.5,-6.863417982172493e-06,,
2924.59,2926.29,2937.06,2917.91,0.0036410682297065566,,
2923.43,2923.8,2931.42,2919.37,-0.00039663679353352244,,
2925.51,2931.69,2939.86,2921.36,0.0007114930065028613,,
2901.61,2919.35,2919.78,2883.92,-0.008169515742554312,,
2885.57,2902.54,2909.64,2869.29,-0.005527965508803745,,
2884.43,2877.53,2889.45,2862.08,-0.00039506925841348295,,
2880.34,2882.51,2894.83,2874.27,-0.0014179577940874877,,
2785.68,2873.9,2874.02,2784.86,-0.032864175757028824,,
2728.37,2776.87,2795.14,2710.51,-0.020573073719881707,,
2767.13,2770.54,2775.77,2729.44,0.014206284338267983,,
2750.79,2763.83,2775.99,2749.03,-0.005905035180855278,,
2809.92,2767.05,2813.46,2766.91,0.021495643069809,,
2809.21,2811.67,2816.94,2781.81,-0.0002526762327753618,,
2768.78,2802.0,2806.04,2755.18,-0.014391946490294405,,
2767.78,2775.66,2797.77,2760.27,-0.00036116990154511086,,
2755.88,2773.94,2778.94,2749.22,-0.0042994746692295305,,
2740.69,2721.03,2753.59,2691.43,-0.00551185102399232,,
2656.1,2737.87,2742.59,2651.89,-0.030864490329077787,,
2705.57,2674.88,2722.7,2667.84,0.018625051767629408,,
2658.69,2667.86,2692.38,2628.16,-0.01732721755489608,,
2641.25,2682.65,2706.85,2603.54,-0.006559621467715271,,
2682.63,2640.68,2685.43,2635.34,0.015666824420255576,,
2711.74,2705.6,2736.69,2705.6,0.010851291456518197,-0.06940335897981464,
2740.37,2717.58,2741.67,2708.85,0.0105577968389301,,
2723.06,2745.45,2756.55,2700.44,-0.006316665267828814,,
2738.31,2726.37,2744.27,2717.94,0.005600317290107348,,
2755.45,2738.4,2756.82,2737.08,0.006259335137365651,,
2813.89,2774.13,2815.15,2774.13,0.02120887695294771,,
2806.83,2806.38,2814.75,2794.99,-0.0025089822274502183,,
2781.01,2794.1,2794.1,2764.24,-0.009198989607493102,,
2726.22,2773.93,2775.99,2722.0,-0.019701475363267495,,
2722.18,2730.05,2754.6,2714.98,-0.001481905348797996,,
2701.58,2737.9,2746.8,2685.75,-0.007567464311691308,,
2730.2,2693.52,2735.38,2670.75,0.010593800664796094,,
2736.27,2718.54,2746.75,2712.16,0.0022232803457622463,,
2690.73,2730.74,2733.16,2681.09,-0.016643094431470606,,
2641.89,2654.6,2669.44,2631.52,-0.018151208036480848,,
2649.93,2657.74,2670.73,2649.82,0.00304327583661701,,
2632.56,2633.36,2647.55,2631.09,-0.006554890129173208,,
2673.45,2649.97,2674.35,2649.97,0.015532409517731827,,
2682.17,2663.75,2682.53,2655.89,0.003261703042884756,,
2743.79,2691.45,2744.0,2684.38,0.02297393528374414,,
2737.76,2736.97,2753.75,2722.94,-0.0021976900564546487,,
2760.17,2737.76,2760.88,2732.76,0.00818552393197347,0.01785938179914015,
2790.37,2790.5,2800.18,2773.38,0.010941355061463431,,
2700.06,2782.43,2785.93,2697.18,-0.03236488351007216,,
2695.95,2663.51,2696.15,2621.53,-0.0015221883958135285,,
2633.08,2691.26,2708.54,2623.14,-0.02332016543333515,,
2637.72,2630.86,2647.51,2583.23,0.001762194844060927,,
2636.78,2664.44,2674.35,2621.3,-0.00035636837875119287,,
2651.07,2658.23,2685.44,2650.26,0.005419488922094429,,
2650.54,2658.7,2670.19,2637.27,-0.00019991927787654795,,
2599.95,2629.68,2635.07,2593.84,-0.019086676677205427,,
2545.94,2590.75,2601.13,2530.54,-0.020773476413007863,,
2546.16,2559.9,2573.99,2528.71,8.641209140813899e-05,,
2506.96,2547.05,2585.29,2488.96,-0.015395733182517968,,
2467.42,2496.77,2509.63,2441.18,-0.015772090500047797,,
2416.62,2465.38,2504.41,2408.55,-0.020588306814405377,,
2351.1,2400.56,2410.34,2351.1,-0.02711224768478282,,
2467.7,2363.12,2467.76,2346.58,0.049593807154098,,
2488.83,2442.5,2489.1,2397.94,0.008562629168861635,,
2485.74,2498.77,2520.27,2472.89,-0.0012415472330372657,,
2506.85,2498.94,2509.24,2482.82,0.008492440882795549,-0.09177695576721734,-0.06237259734965095
2510.03,2476.96,2519.49,2467.47,0.0012685242435728217,,
2447.89,2491.92,2493.14,2443.96,-0.02475667621502542,,
2531.94,2474.33,2538.07,2474.33,0.0343356931888279,,
2549.69,2535.61,2566.16,2524.56,0.00701043468644591,,
2574.41,2568.11,2579.82,2547.56,0.009695296290921585,,
2584.96,2580.0,2595.32,2568.89,0.0040980263439003295,,
2596.64,2573.51,2597.82,2562.02,0.004518445159692908,,
2596.26,2588.11,2596.27,2577.4,-0.00014634296629478794,,
2582.61,2580.31,2589.32,2570.41,-0.005257562801876614,,
2610.3,2585.1,2613.08,2585.1,0.010721711756711327,,
2616.1,2614.75,2625.76,2612.68,0.002221966823736654,,
2635.96,2609.28,2645.06,2606.36,0.007591452926111408,,
2670.71,2651.27,2675.47,2647.58,0.013183052853609212,,
2632.9,2657.88,2657.88,2617.27,-0.014157284018107563,,
2638.7,2643.48,2653.19,2612.86,0.0022028941471379238,,
2642.33,2638.84,2647.2,2627.01,0.001375677416909804,,
2664.76,2657.44,2672.38,2657.33,0.0084887201825663,,
2643.85,2644.97,2644.97,2624.06,-0.0078468605052614,,
2640.0,2644.89,2650.93,2631.05,-0.001456209694195909,,
2681.05,2653.62,2690.44,2648.34,0.015549242424242493,,
2704.1,2685.49,2708.95,2678.65,0.008597377892989533,0.07868440473103688,
2706.53,2702.32,2716.66,2696.88,0.000898635405495396,,
2724.87,2706.49,2724.99,2698.75,0.006776204217207926,,
2737.7,2728.34,2738.98,2724.03,0.004708481505539597,,
2731.61,2735.05,2738.08,2724.15,-0.002224495014062744,,
2706.05,2717.53,2719.32,2687.26,-0.009357119061652264,,
2707.88,2692.36,2708.07,2681.83,0.0006762624489569102,,
2709.8,2712.4,2718.05,2703.79,0.0007090417596054,,
2744.73,2722.61,2748.19,2722.61,0.012890250202966858,,
2753.03,2750.3,2761.85,2748.63,0.003023976857468691,,
2745.73,2743.5,2757.9,2731.23,-0.0026516238471793185,,
2775.6,2760.24,2775.66,2760.24,0.010878709851296353,,
2779.76,2769.28,2787.33,2767.29,0.0014987750396311394,,
2784.7,2779.05,2789.88,2774.06,0.0017771318387196366,,
2774.88,2780.24,2781.58,2764.55,-0.003526412180845262,,
2792.67,2780.67,2794.2,2779.11,0.006411088047050706,,
2796.11,2804.35,2813.49,2794.99,0.0012317960947767492,,
2793.9,2792.36,2803.12,2789.47,-0.0007903837831845228,,
2792.38,2787.5,2795.76,2775.13,-0.0005440423780378456,,
2784.49,2788.11,2793.73,2782.51,-0.0028255466662847617,0.02972893014311606,
2803.69,2798.22,2808.02,2787.38,0.0068953381050032014,,
2792.81,2814.37,2816.88,2767.66,-0.0038806002090102654,,
2789.65,2794.41,2796.44,2782.97,-0.0011314768996100177,,
2771.45,2790.27,2790.27,2768.69,-0.0065241159285216455,,
2748.93,2766.53,2767.25,2739.09,-0.008125710368218741,,
2743.07,2730.79,2744.13,2722.27,-0.0021317385309919112,,
2783.3,2747.61,2784.0,2747.61,0.014666049353461608,,
2791.52,2787.34,2798.32,2786.73,0.0029533287823806376,,
2810.92,2799.78,2821.24,2799.78,0.006949618845646821,,
2808.48,2810.38,2815.0,2803.46,-0.0008680432029370966,,
2822.48,2810.79,2830.73,2810.79,0.004984902865607044,,
2832.94,2822.61,2835.41,2821.99,0.0037059607153993035,,
2832.57,2840.76,2852.42,2823.27,-0.0001306063665308388,,
2824.23,2831.34,2843.54,2812.43,-0.0029443226469249018,,
2854.88,2819.72,2860.31,2817.38,0.010852515552911779,,
2800.71,2844.52,2846.16,2800.47,-0.018974527826038257,,
2798.36,2796.01,2809.79,2785.02,-0.0008390729493592541,,
2818.46,2812.66,2829.87,2803.99,0.007182778484540853,,
2805.37,2819.72,2825.56,2787.72,-0.004644380264399728,,
2815.44,2809.4,2819.71,2798.77,0.0035895443381801506,,
2834.4,2828.27,2836.03,2819.23,0.006734293751598397,,
2867.19,2848.63,2869.4,2848.63,0.01156858594411525,,
2867.24,2868.24,2872.9,2858.75,1.7438676892522764e-05,,
2873.4,2876.09,2885.25,2865.17,0.0021484075277968806,,
2879.39,2873.99,2881.28,2867.14,0.0020846384074615365,,
2892.74,2884.16,2893.24,2882.99,0.004636398681665099,,
2895.77,2888.46,2895.95,2880.78,0.0010474498226595852,,
2878.2,2886.58,2886.88,2873.33,-0.0060674708281390766,,
2888.21,2881.37,2889.71,2879.13,0.0034778681120144483,,
2888.32,2891.92,2893.42,2881.99,3.808587325715429e-05,,
2907.41,2900.86,2910.54,2898.37,0.006609378462220095,,
2905.58,2908.32,2909.6,2896.48,-0.0006294261903205811,,
2907.06,2912.26,2916.06,2900.71,0.000509364739569973,,
2900.45,2916.04,2918.0,2895.45,-0.002273774879087531,,
2905.03,2904.81,2908.4,2891.9,0.0015790653174507785,,
2907.97,2898.78,2909.51,2896.35,0.001012037741434657,,
2933.68,2909.99,2936.31,2908.53,0.008841219132246891,,
2927.25,2934.0,2936.83,2926.05,-0.0021917864252406494,,
2926.17,2928.99,2933.1,2912.84,-0.00036894696387390624,,
2939.88,2925.81,2939.88,2917.56,0.004685305365033532,,
2943.03,2940.58,2949.52,2939.35,0.0010714723049920494,,
2945.83,2937.14,2948.22,2924.11,0.0009514004274504551,0.03931343494213935,
2923.73,2952.33,2954.13,2923.36,-0.007502130129708795,,
2917.52,2922.16,2931.68,2900.5,-0.0021239991380873624,,
2945.64,2929.21,2947.85,2929.21,0.00963832295922562,,
2932.47,2908.89,2937.32,2898.21,-0.004471014787957861,,
2884.05,2913.03,2913.03,2862.6,-0.016511677868827124,,
2879.42,2879.61,2897.96,2873.28,-0.0016053813214057522,,
2870.72,2859.84,2875.97,2836.4,-0.0030214418181440106,,
2881.4,2863.1,2891.31,2825.39,0.0037203210344445292,,
2811.87,2840.19,2840.19,2801.43,-0.024130630943291487,,
2834.41,2820.12,2852.54,2820.12,0.008016017810211773,,
2850.96,2820.38,2858.68,2815.08,0.00583895766667486,,
2876.32,2855.8,2892.15,2855.8,0.008895249319527565,,
2859.53,2858.6,2885.48,2854.23,-0.005837319908772343,,
2840.23,2841.94,2853.86,2831.29,-0.006749360908960611,,
2864.36,2854.02,2868.88,2854.02,0.008495790833841,,
2856.27,2856.06,2865.47,2851.11,-0.002824365652362215,,
2822.24,2836.7,2836.7,2805.49,-0.011914139769699683,,
2826.06,2832.41,2841.36,2820.19,0.001353534780883292,,
2802.39,2830.03,2840.51,2801.58,-0.008375618352052028,,
2783.02,2790.25,2792.03,2766.06,-0.0069119572935958384,,
2788.86,2786.94,2799.0,2776.74,0.0020984398243635294,,
2752.06,2766.15,2768.98,2750.52,-0.013195355808466647,-0.06577772648116154,
2744.45,2751.53,2763.07,2728.81,-0.0027652013400870645,,
2803.27,2762.64,2804.49,2762.64,0.021432345278653342,,
2826.15,2818.09,2827.28,2800.92,0.008161896642135735,,
2843.49,2828.51,2852.1,2822.45,0.006135555437609463,,
2873.34,2852.87,2884.97,2852.87,0.010497663083042452,,
2886.73,2885.83,2904.77,2885.51,0.0046600819951694294,,
2885.72,2903.27,2910.61,2878.53,-0.00034987685027698667,,
2879.84,2882.73,2888.57,2874.68,-0.002037619727485618,,
2891.64,2886.24,2895.24,2881.99,0.004097449858325275,,
2886.98,2886.82,2894.45,2879.62,-0.0016115422390061696,,
2889.67,2889.75,2897.27,2887.3,0.0009317695307899942,,
2917.75,2906.71,2930.79,2905.44,0.009717372571954597,,
2926.46,2920.55,2931.74,2911.43,0.002985176934281464,,
2954.18,2949.6,2958.06,2931.5,0.009472195075278522,,
2950.46,2952.71,2964.15,2946.87,-0.0012592326804730103,,
2945.35,2951.42,2954.92,2944.05,-0.001731933325650914,,
2917.38,2945.78,2946.52,2916.01,-0.009496324715228988,,
2913.78,2926.07,2932.59,2912.99,-0.0012339839170762978,,
2924.92,2919.66,2929.3,2918.57,0.003823212459416858,,
2941.76,2932.94,2943.98,2929.05,0.005757422425228809,,
2964.33,2971.41,2977.93,2952.22,0.007672277820080398,,
2973.01,2964.66,2973.21,2955.92,0.0029281490252435205,,
2995.82,2978.08,2995.84,2977.96,0.007672358989710748,,
2990.41,2984.25,2994.03,2967.97,-0.0018058494836139527,,
2975.95,2979.77,2980.76,2970.09,-0.004835457345313876,,
2979.63,2965.52,2981.9,2963.44,0.0012365799156572876,,
2993.07,2989.3,3002.98,2984.62,0.004510627158405667,,
2999.91,2999.62,3002.33,2988.8,0.002285278994477169,,
3013.77,3003.36,3013.92,3001.87,0.004620138604158219,,
3014.3,3017.8,3017.8,3008.77,0.00017585947169163063,,
3004.04,3012.13,3015.02,3001.15,-0.0034037753375577573,,
2984.42,3005.1,3005.26,2984.25,-0.006531204644412147,,
2995.11,2978.87,2998.28,2973.09,0.0035819355184592006,,
2976.61,3004.26,3006.02,2975.86,-0.0061767347442999165,,
2985.03,2981.93,2990.71,2976.65,0.0028287212634507952,,
3005.47,2994.74,3005.9,2988.56,0.006847502370160408,,
3019.56,2998.77,3019.59,2996.82,0.00468811866363672,,
3003.67,3016.26,3016.31,2997.24,-0.00526235610486292,,
3025.86,3013.25,3027.98,3012.59,0.007387629133693174,,
3020.97,3024.47,3025.61,3014.3,-0.00161606948107329,,
3013.18,3007.66,3017.19,3000.94,-0.002578641959370631,,
2980.38,3016.22,3017.4,2958.08,-0.010885509660889747,0.013128195366039375,
2953.56,2980.32,3013.59,2945.23,-0.008998852495319398,,
2932.05,2943.9,2945.5,2914.11,-0.0072827367651240316,,
2844.74,2898.07,2898.07,2822.12,-0.02977780051499812,,
2881.77,2861.18,2884.4,2847.42,0.013017006826634425,,
2883.98,2858.65,2892.17,2825.71,0.0007668897934256513,,
2938.09,2896.21,2938.72,2894.47,0.01876226603513209,,
2918.65,2930.51,2935.75,2900.15,-0.006616543400644659,,
2883.09,2907.07,2907.58,2873.14,-0.012183715073749823,,
2926.32,2880.72,2943.31,2877.05,0.01499432900117581,,
2840.6,2894.15,2894.15,2839.64,-0.02929276360753441,,
2847.6,2846.2,2856.67,2825.51,0.002464268112370549,,
2888.68,2864.74,2893.63,2864.74,0.014426183452732166,,
2923.65,2913.48,2931.0,2913.48,0.012105875347909967,,
2900.51,2919.01,2923.63,2899.6,-0.007914764079147596,,
2924.43,2922.04,2928.73,2917.91,0.008246825558263726,,
2922.95,2930.94,2939.08,2904.51,-0.0005060815269983809,,
2847.11,2911.07,2927.01,2834.97,-0.025946389777450785,,
2878.38,2866.7,2879.27,2856.0,0.010983067039910699,,
2869.16,2893.14,2898.79,2860.59,-0.0032031906836484936,,
2887.94,2861.28,2890.03,2853.05,0.006545469754213773,,
2924.58,2910.37,2930.5,2905.67,0.012687244194824032,,
2926.46,2937.09,2940.43,2913.32,0.0006428273461489553,,
2906.27,2909.01,2914.39,2891.85,-0.006899120439028739,,
2937.78,2924.67,2938.84,2921.86,0.010842075925499017,,
2976.0,2960.6,2985.86,2960.6,0.013009823744460025,,
2978.71,2980.33,2985.03,2972.51,0.0009106182795699524,,
2978.43,2988.43,2989.43,2969.39,-9.400042300200528e-05,,
2979.39,2971.01,2979.39,2957.01,0.00032231746255573235,,
3000.93,2981.41,3000.93,2975.31,0.0072296678179091245,,
3009.57,3009.08,3020.74,3000.92,0.0028791074766822966,,
3007.39,3012.21,3017.33,3002.9,-0.0007243559711188619,,
2997.96,2996.41,3002.19,2990.67,-0.0031356092824674775,,
3005.7,2995.67,3006.21,2993.73,0.002581755593803692,,
3006.73,3001.5,3007.83,2978.57,0.0003426822370828919,,
3006.79,3010.36,3021.99,3003.16,1.9955233758972568e-05,,
2992.07,3008.42,3016.37,2984.68,-0.004895586322955614,,
2991.78,2983.5,2999.15,2982.23,-9.69228661094057e-05,,
2966.6,3002.43,3007.98,2957.73,-0.00841639425358831,,
2984.87,2968.35,2989.82,2952.86,0.006158565361019441,,
2977.62,2985.73,2987.28,2963.71,-0.0024289165022262083,,
2961.79,2985.47,2987.31,2945.53,-0.005316326462073695,,
2976.74,2967.07,2983.85,2967.07,0.005047623227845355,0.017181167690656807,
2940.25,2983.69,2992.53,2938.7,-0.012258376613342059,,
2887.61,2924.78,2924.78,2874.93,-0.01790323952044892,,
2910.63,2885.38,2911.13,2855.94,0.007971990677411389,,
2952.01,2918.56,2953.74,2918.56,0.014216853396000317,,
2938.79,2944.23,2959.75,2935.68,-0.004478304612789308,,
2893.06,2920.4,2925.47,2892.66,-0.015560826054260457,,
2919.4,2911.1,2929.32,2907.41,0.009104546742895181,,
2938.13,2918.55,2948.46,2917.12,0.00641570185654583,,
2970.27,2963.07,2993.28,2963.07,0.010938930544257763,,
2966.15,2965.81,2972.84,2962.94,-0.001387079289088211,,
2995.68,2973.61,3003.28,2973.61,0.009955666436289423,,
2989.69,2989.68,2997.54,2985.2,-0.0019995460129251796,,
2997.95,3000.77,3008.29,2991.79,0.002762828253096483,,
2986.2,2996.84,3000.0,2976.31,-0.003919344885671916,,
3006.72,2996.48,3007.33,2995.35,0.006871609403255041,,
2995.99,3010.73,3014.57,2995.04,-0.0035686728395061262,,
3004.52,2994.01,3004.78,2991.21,0.002847139009142241,,
3010.29,3014.78,3016.07,3000.42,0.001920439870594981,,
3022.55,3003.32,3027.39,3001.94,0.004072697314876805,,
3039.42,3032.12,3044.08,3032.12,0.00558137996062924,,
3036.89,3035.39,3047.87,3034.81,-0.0008323956544341593,,
3046.77,3039.74,3050.1,3025.96,0.0032533282404039188,,
3037.56,3046.9,3046.9,3023.19,-0.0030228734036372717,0.020431747482144935,
3066.91,3050.72,3066.95,3050.72,0.009662360578885698,,
3078.27,3078.96,3085.2,3074.87,0.00370405391746087,,
3074.62,3080.8,3083.95,3072.15,-0.001185730946278274,,
3076.78,3075.1,3078.34,3065.89,0.0007025258405917167,,
3085.18,3087.02,3097.77,3080.23,0.0027301269509030224,,
3093.08,3081.25,3093.09,3073.58,0.002560628553277322,,
3087.01,3080.33,3088.33,3075.82,-0.001962445200253349,,
3091.84,3089.28,3102.61,3084.73,0.001564620781921544,,
3094.04,3084.18,3098.06,3078.8,0.0007115504036430131,,
3096.63,3090.75,3098.2,3083.26,0.0008370932502488326,,
3120.46,3107.92,3120.46,3104.6,0.007695462486638771,,
3122.03,3117.91,3124.17,3112.06,0.0005031309486422941,,
3120.18,3127.45,3127.64,3113.47,-0.000592563172038818,,
3108.46,3114.66,3118.97,3091.41,-0.0037561935529359936,,
3103.54,3108.49,3110.11,3094.55,-0.0015827773238195064,,
3110.29,3111.41,3112.87,3099.26,0.0021749357185665286,,
3133.64,3117.44,3133.83,3117.44,0.007507338543994324,,
3140.52,3134.85,3142.69,3131.0,0.0021955297992111156,,
3153.63,3145.49,3154.26,3143.41,0.00417446792250975,,
3140.98,3147.18,3150.3,3139.34,-0.004011250527170329,,
3113.87,3143.85,3144.31,3110.78,-0.008631064190157245,,
3093.2,3087.41,3094.97,3070.33,-0.006638042050567283,,
3112.76,3103.5,3119.38,3102.53,0.006323548428811776,,
3117.43,3119.21,3119.45,3103.76,0.001500276282141666,,
3145.91,3134.62,3150.6,3134.62,0.009135730393304842,,
3135.96,3141.86,3148.87,3135.46,-0.00316283682622831,,
3132.52,3135.36,3142.12,3126.09,-0.0010969527672547441,,
3141.63,3135.75,3143.98,3133.21,0.0029082017034209873,,
3168.57,3141.23,3176.28,3138.47,0.008575166394515055,,
3168.8,3166.65,3182.68,3156.51,7.258794976916505e-05,,
3191.45,3183.63,3197.71,3183.63,0.007147816208028068,,
3192.52,3195.4,3198.22,3191.03,0.00033527080167328194,,
3191.14,3195.21,3198.48,3191.14,-0.000432260408705365,,
3205.37,3192.32,3205.48,3192.32,0.004459221469443442,,
3221.22,3223.33,3225.65,3216.03,0.0049448269622538454,,
3224.01,3226.05,3227.78,3222.3,0.0008661314657181229,,
3223.38,3225.45,3226.43,3220.51,-0.0001954088231737039,,
3239.91,3227.2,3240.08,3227.2,0.005128157399996169,,
3240.02,3247.23,3247.93,3234.37,3.395156038288327e-05,,
3221.29,3240.09,3240.92,3216.57,-0.005780828513404224,,
3230.78,3215.18,3231.72,3212.03,0.002946024729223451,0.028589803182446305,0.2887807407702896
3257.85,3244.67,3258.14,3235.53,0.008378781594537532,,
3234.85,3226.36,3246.15,3222.34,-0.007059870773669763,,
3246.28,3217.55,3246.84,3214.64,0.0035333941295578875,,
3237.18,3241.86,3244.91,3232.43,-0.0028032085956850583,,
3253.05,3238.59,3267.07,3236.67,0.0049024150649641385,,
3274.7,3266.03,3275.58,3263.67,0.006655292725288531,,
3265.35,3281.81,3282.99,3260.86,-0.0028552233792408233,,
3288.13,3271.13,3288.13,3268.43,0.006976281256220629,,
3283.15,3285.35,3294.25,3277.19,-0.0015145386587512855,,
3289.29,3282.27,3298.66,3280.69,0.001870155186330269,,
3316.81,3302.97,3317.11,3302.82,0.00836654718799501,,
3329.62,3323.66,3329.88,3318.86,0.003862144651035182,,
3320.79,3321.03,3329.79,3316.61,-0.002651954277064661,,
3321.75,3330.02,3337.77,3320.04,0.0002890878375325645,,
3325.54,3315.77,3326.88,3301.87,0.0011409648528637462,,
3295.47,3333.1,3333.18,3281.53,-0.009042140524546438,,
3243.63,3247.16,3258.85,3234.5,-0.015730684849202037,,
3276.24,3255.35,3285.78,3253.22,0.010053551114029613,,
3273.4,3289.46,3293.47,3271.89,-0.0008668473616095795,,
3283.66,3256.45,3285.91,3242.8,0.003134355715769477,,
3225.52,3282.33,3282.33,3214.68,-0.017705852615678808,-0.001628089811129274,
3248.92,3235.66,3268.44,3235.66,0.0072546442124061805,,
3297.59,3280.61,3306.92,3280.61,0.014980362705145023,,
3334.69,3324.91,3337.58,3313.75,0.011250640619361318,,
3345.78,3344.92,3347.96,3334.39,0.0033256464618900416,,
3327.71,3335.54,3341.42,3322.12,-0.005400833288500828,,
3352.09,3318.28,3352.26,3317.77,0.007326359568592178,,
3357.75,3365.87,3375.63,3352.72,0.0016884988171557147,,
3379.45,3370.5,3381.47,3369.72,0.0064626610081155444,,
3373.94,3365.9,3385.09,3360.52,-0.0016304428235363044,,
3380.16,3378.08,3380.69,3366.15,0.0018435419717006685,,
3370.29,3369.04,3375.01,3355.61,-0.0029199801192842934,,
3386.15,3380.39,3393.52,3378.83,0.004705826501577137,,
3373.23,3380.45,3389.15,3341.02,-0.0038155427255142094,,
3337.75,3360.5,3360.76,3328.45,-0.010518108756295885,,
3225.89,3257.61,3259.81,3214.65,-0.0335135944873044,,
3128.21,3238.94,3246.99,3118.77,-0.030280015747592093,,
3116.39,3139.9,3182.51,3108.99,-0.003778518705585654,,
2978.76,3062.54,3097.07,2977.39,-0.044163278665378725,,
2954.22,2916.9,2959.72,2855.84,-0.008238327357692588,,
3090.23,2974.28,3090.96,2945.19,0.04603922524388837,,
3003.37,3096.46,3136.72,2976.63,-0.028107940185681968,,
3130.12,3045.75,3130.97,3034.38,0.042202592421180185,,
3023.94,3075.7,3083.04,2999.83,-0.03392202215889484,,
2972.37,2954.2,2985.93,2901.54,-0.017053909799797706,,
2746.56,2863.89,2863.89,2734.43,-0.07596968075979771,,
2882.23,2813.48,2882.59,2734.0,0.04939633578003022,,
2741.38,2825.6,2825.6,2707.22,-0.048868410917935035,,
2480.64,2630.86,2660.95,2478.86,-0.09511268047479748,,
2711.02,2569.99,2711.33,2492.37,0.0928711945304439,,
2386.13,2508.59,2562.98,2380.94,-0.11984050283657066,,
2529.19,2425.66,2553.93,2367.04,0.05995482224354909,,
2398.1,2436.5,2453.57,2280.52,-0.05183082330706679,,
2409.39,2393.48,2466.97,2319.78,0.004707893749218206,,
2304.92,2431.94,2453.01,2295.56,-0.043359522534749395,,
2237.4,2290.71,2300.73,2191.86,-0.02929385835517062,,
2447.33,2344.44,2449.71,2344.44,0.09382765710199337,,
2475.56,2457.77,2571.42,2407.53,0.011535019797084933,,
2630.07,2501.29,2637.01,2500.72,0.06241416083633622,,
2541.47,2555.87,2615.91,2520.02,-0.0336873163071707,,
2626.65,2558.98,2631.8,2545.28,0.03351603599491648,,
2584.59,2614.69,2641.39,2571.15,-0.0160127919593398,-0.12511932083595656,
2470.5,2498.08,2522.75,2447.49,-0.04414239782712159,,
2526.9,2458.54,2533.22,2455.79,0.022829386763812964,,
2488.65,2514.92,2538.18,2459.96,-0.015137124539950086,,
2663.68,2578.28,2676.85,2574.57,0.07033130412070787,,
2659.41,2738.65,2756.89,2657.67,-0.0016030454108602044,,
